datetime,open,high,low,close,tick_volume,spread_points,real_volume
2023.01.23 12:00:00,129.833,130.637,129.714,130.497,21993,0,3336378000
2023.01.23 16:00:00,130.499,130.890,130.433,130.645,26317,0,4315760000
2023.01.23 20:00:00,130.645,130.716,130.558,130.655,11440,0,1820920000
2023.01.24 00:00:00,130.620,130.730,130.247,130.260,9806,0,1208954000
2023.01.24 04:00:00,130.259,130.450,130.067,130.144,8919,0,1036678000
2023.01.24 08:00:00,130.148,130.390,129.727,130.111,20669,0,2714032000
2023.01.24 12:00:00,130.122,130.490,130.049,130.430,17900,0,2402912000
2023.01.24 16:00:00,130.431,131.118,129.870,130.019,32379,0,5137944000
2023.01.24 20:00:00,130.018,130.199,129.976,130.130,10983,0,1931368000
2023.01.25 00:00:00,130.113,130.465,130.034,130.269,15338,0,2439702000
2023.01.25 04:00:00,130.267,130.584,130.108,130.441,11193,0,1348088000
2023.01.25 08:00:00,130.443,130.494,129.805,129.852,20831,0,3017518000
2023.01.25 12:00:00,129.852,130.104,129.560,129.959,21254,0,2992568000
2023.01.25 16:00:00,129.960,130.003,129.267,129.613,30452,0,4801436000
2023.01.25 20:00:00,129.613,129.677,129.418,129.555,12359,0,2147044000
2023.01.26 00:00:00,129.517,129.600,129.098,129.215,17026,0,2768434000
2023.01.26 04:00:00,129.214,129.590,129.023,129.330,9861,0,1118660000
2023.01.26 08:00:00,129.327,129.993,129.199,129.957,20804,0,2513620000
2023.01.26 12:00:00,129.959,130.310,129.627,129.872,22369,0,2842774000
2023.01.26 16:00:00,129.871,130.619,129.704,130.337,31108,0,4503362000
2023.01.26 20:00:00,130.335,130.335,130.051,130.177,10713,0,1751486000
2023.01.27 00:00:00,130.148,130.221,129.498,129.689,26720,0,4882628000
2023.01.27 04:00:00,129.693,130.158,129.609,129.984,11467,0,1504165000
2023.01.27 08:00:00,129.979,130.269,129.717,129.850,15348,0,1935262000
2023.01.27 12:00:00,129.853,129.999,129.559,129.737,19655,0,2843666000
2023.01.27 16:00:00,129.728,130.069,129.641,129.914,26996,0,4445290000
2023.01.27 20:00:00,129.914,129.951,129.792,129.821,8256,0,1369070000
2023.01.30 00:00:00,129.634,130.293,129.632,130.226,14859,0,1852962000
2023.01.30 04:00:00,130.229,130.267,129.207,129.640,22333,0,2676768000
2023.01.30 08:00:00,129.640,130.183,129.414,129.970,22940,0,3090004000
2023.01.30 12:00:00,129.967,130.258,129.852,130.139,18771,0,2463164000
2023.01.30 16:00:00,130.140,130.470,130.095,130.415,22390,0,3467782000
2023.01.30 20:00:00,130.416,130.570,130.347,130.398,9564,0,1610760000
2023.01.31 00:00:00,130.398,130.531,130.112,130.134,15874,0,2419194000
2023.01.31 04:00:00,130.129,130.405,130.063,130.188,11179,0,1421206000
2023.01.31 08:00:00,130.187,130.435,130.043,130.393,19660,0,2637334000
2023.01.31 12:00:00,130.393,130.497,129.807,129.894,22590,0,3120874000
2023.01.31 16:00:00,129.891,130.356,129.745,130.196,29306,0,4458800000
2023.01.31 20:00:00,130.195,130.232,130.065,130.065,11301,0,1875986000
2023.02.01 00:00:00,130.025,130.204,129.862,130.021,7821,0,907086000
2023.02.01 04:00:00,130.021,130.323,129.981,130.298,8970,0,1131898000
2023.02.01 08:00:00,130.296,130.411,129.802,129.882,21262,0,3425630000
2023.02.01 12:00:00,129.867,129.966,129.312,129.378,23648,0,3820832000
2023.02.01 16:00:00,129.378,129.682,129.185,129.235,29171,0,4855214000
2023.02.01 20:00:00,129.232,129.872,128.542,128.878,40876,0,6274948000
2023.02.02 00:00:00,128.897,128.939,128.177,128.604,16920,0,2129752000
2023.02.02 04:00:00,128.605,128.642,128.399,128.603,11395,0,1350282000
2023.02.02 08:00:00,128.604,129.131,128.540,128.922,23937,0,3664784000
2023.02.02 12:00:00,128.923,129.010,128.080,128.422,36215,0,6086080000
2023.02.02 16:00:00,128.422,128.915,128.085,128.488,40646,0,6822822000
2023.02.02 20:00:00,128.489,128.765,128.420,128.618,17424,0,3120236000
2023.02.03 00:00:00,128.589,128.828,128.537,128.707,12504,0,1768230000
2023.02.03 04:00:00,128.706,128.710,128.447,128.610,13790,0,1948192000
2023.02.03 08:00:00,128.610,128.724,128.476,128.560,20189,0,3215528000
2023.02.03 12:00:00,128.560,130.203,128.329,129.952,26079,0,4390752000
2023.02.03 16:00:00,129.948,131.198,129.853,131.051,46462,0,8412376000
2023.02.03 20:00:00,131.049,131.203,130.966,131.180,13640,0,2930226000
2023.02.06 00:00:00,132.374,132.450,131.509,132.278,18158,0,2197576000
2023.02.06 04:00:00,132.280,132.374,131.583,131.732,18054,0,2159090000
2023.02.06 08:00:00,131.730,132.096,131.587,131.944,27760,0,4672940000
2023.02.06 12:00:00,131.944,132.608,131.915,132.551,26726,0,3953214000
2023.02.06 16:00:00,132.552,132.904,132.384,132.774,35745,0,7501424000
2023.02.06 20:00:00,132.773,132.792,132.445,132.567,13329,0,2400768000
2023.02.07 00:00:00,132.606,132.709,132.236,132.297,12971,0,2034340000
2023.02.07 04:00:00,132.299,132.407,132.143,132.256,11191,0,1318100000
2023.02.07 08:00:00,132.254,132.323,131.692,131.808,30107,0,5187574000
2023.02.07 12:00:00,131.808,132.247,131.769,131.892,27045,0,3993046000
2023.02.07 16:00:00,131.894,132.071,130.474,130.568,40555,0,6389562000
2023.02.07 20:00:00,130.566,131.482,130.492,130.981,38209,0,7239432000
2023.02.08 00:00:00,131.023,131.238,130.725,131.202,20389,0,3461806000
2023.02.08 04:00:00,131.202,131.382,131.034,131.096,12857,0,1647926000
2023.02.08 08:00:00,131.096,131.375,130.596,130.673,30402,0,5095130000
2023.02.08 12:00:00,130.672,131.329,130.647,131.253,20337,0,2962854000
2023.02.08 16:00:00,131.254,131.539,131.086,131.262,29357,0,4511420000
2023.02.08 20:00:00,131.261,131.463,131.087,131.342,16843,0,2982926000
2023.02.09 00:00:00,131.325,131.827,131.237,131.532,15851,0,2549890000
2023.02.09 04:00:00,131.529,131.734,130.770,131.380,11478,0,1540466000
2023.02.09 08:00:00,131.377,131.435,130.809,130.841,26422,0,3872076000
2023.02.09 12:00:00,130.838,131.114,130.340,130.405,23365,0,3238341000
2023.02.09 16:00:00,130.404,131.317,130.404,131.151,34801,0,5974288000
2023.02.09 20:00:00,131.152,131.650,131.139,131.538,20746,0,3858450000
2023.02.10 00:00:00,131.541,131.889,131.348,131.626,24390,0,4346139000
2023.02.10 04:00:00,131.627,131.811,131.480,131.553,17013,0,2293266000
2023.02.10 08:00:00,131.552,131.635,129.807,130.941,43695,0,5782468000
2023.02.10 12:00:00,130.941,131.181,130.580,130.718,23659,0,3168794000
2023.02.10 16:00:00,130.717,131.576,130.632,131.495,35737,0,6453432000
2023.02.10 20:00:00,131.498,131.601,131.357,131.423,13910,0,2387084000
2023.02.13 00:00:00,131.226,131.937,131.226,131.682,12509,0,1602764000
2023.02.13 04:00:00,131.683,132.216,131.655,132.187,14490,0,2239443000
2023.02.13 08:00:00,132.189,132.768,132.014,132.682,27414,0,5446912000
2023.02.13 12:00:00,132.682,132.818,132.357,132.713,23052,0,4332036000
2023.02.13 16:00:00,132.712,132.911,132.480,132.576,29127,0,5610823000
2023.02.13 20:00:00,132.578,132.597,132.256,132.374,12725,0,2637548000
2023.02.14 00:00:00,132.343,132.458,131.999,132.053,12835,0,2352854000
2023.02.14 04:00:00,132.053,132.202,131.786,131.870,13450,0,2083376000
2023.02.14 08:00:00,131.870,132.142,131.833,132.021,29548,0,5987106000
2023.02.14 12:00:00,132.019,132.897,131.505,132.266,40446,0,6990379000
2023.02.14 16:00:00,132.272,133.317,132.107,133.082,51878,0,8845945000
2023.02.14 20:00:00,133.082,133.227,132.842,133.040,20586,0,3783966000
2023.02.15 00:00:00,133.021,133.120,132.547,132.625,12803,0,1952039000
2023.02.15 04:00:00,132.626,133.177,132.623,133.089,12565,0,1678576000
2023.02.15 08:00:00,133.094,133.489,132.965,133.365,25966,0,4055788000
2023.02.15 12:00:00,133.365,134.137,133.207,133.901,27880,0,4304060000
2023.02.15 16:00:00,133.903,134.359,133.861,134.289,35546,0,5867423000
2023.02.15 20:00:00,134.288,134.356,134.085,134.120,14903,0,3051372000
2023.02.16 00:00:00,134.066,134.165,133.779,133.863,17693,0,2522934000
2023.02.16 04:00:00,133.859,133.986,133.638,133.895,12660,0,1504252000
2023.02.16 08:00:00,133.891,134.013,133.604,133.872,22034,0,2846842000
2023.02.16 12:00:00,133.873,134.348,133.769,134.262,21674,0,2890436000
2023.02.16 16:00:00,134.260,134.463,133.799,133.914,34550,0,5375976000
2023.02.16 20:00:00,133.914,134.030,133.696,133.869,19551,0,2990038000
2023.02.17 00:00:00,133.867,134.672,133.866,134.636,13028,0,1921394000
2023.02.17 04:00:00,134.636,134.809,134.512,134.743,10521,0,1205992000
2023.02.17 08:00:00,134.739,135.033,134.637,134.830,19220,0,2619504000
2023.02.17 12:00:00,134.833,135.110,134.537,134.640,23781,0,3314064000
2023.02.17 16:00:00,134.640,134.685,134.070,134.266,32498,0,4723082000
2023.02.17 20:00:00,134.263,134.295,134.055,134.145,10901,0,1647356000
2023.02.20 00:00:00,134.206,134.537,134.137,134.473,13310,0,1703880000
2023.02.20 04:00:00,134.478,134.535,133.952,134.094,12996,0,1515256000
