datetime,open,high,low,close,tick_volume,spread_points,real_volume
2025.08.29 04:55:00,147.055,147.056,146.997,147.000,438,0,0
2025.08.29 05:00:00,146.999,147.000,146.916,146.940,477,0,0
2025.08.29 05:05:00,146.941,146.947,146.927,146.943,280,0,0
2025.08.29 05:10:00,146.943,146.990,146.943,146.972,348,0,0
2025.08.29 05:15:00,146.971,146.982,146.918,146.922,376,0,0
2025.08.29 05:20:00,146.921,146.943,146.884,146.888,314,0,0
2025.08.29 05:25:00,146.886,146.907,146.874,146.897,254,0,0
2025.08.29 05:30:00,146.896,146.945,146.895,146.896,364,0,0
2025.08.29 05:35:00,146.895,146.909,146.864,146.872,286,0,0
2025.08.29 05:40:00,146.871,146.888,146.865,146.878,228,0,0
2025.08.29 05:45:00,146.879,146.889,146.841,146.845,214,0,0
2025.08.29 05:50:00,146.846,146.884,146.826,146.880,289,0,0
2025.08.29 05:55:00,146.879,146.910,146.878,146.895,359,2,0
2025.08.29 06:00:00,146.896,146.928,146.891,146.918,296,0,0
2025.08.29 06:05:00,146.917,146.936,146.905,146.907,252,0,0
2025.08.29 06:10:00,146.906,146.962,146.895,146.955,234,0,0
2025.08.29 06:15:00,146.951,146.975,146.933,146.962,306,0,0
2025.08.29 06:20:00,146.960,146.990,146.945,146.978,209,0,0
2025.08.29 06:25:00,146.979,146.985,146.970,146.980,206,0,0
2025.08.29 06:30:00,146.982,146.993,146.961,146.978,171,0,0
2025.08.29 06:35:00,146.979,146.981,146.942,146.959,226,0,0
2025.08.29 06:40:00,146.960,146.966,146.944,146.946,189,0,0
2025.08.29 06:45:00,146.943,146.961,146.941,146.950,162,0,0
2025.08.29 06:50:00,146.951,146.978,146.946,146.967,202,0,0
2025.08.29 06:55:00,146.966,146.995,146.959,146.993,314,0,0
2025.08.29 07:00:00,146.992,147.035,146.992,147.028,313,0,0
2025.08.29 07:05:00,147.035,147.039,146.992,146.998,378,2,0
2025.08.29 07:10:00,146.997,147.008,146.963,146.982,427,0,0
2025.08.29 07:15:00,146.981,147.006,146.964,147.005,364,4,0
2025.08.29 07:20:00,147.004,147.025,146.983,146.997,288,0,0
2025.08.29 07:25:00,146.996,146.997,146.966,146.996,282,0,0
2025.08.29 07:30:00,146.995,147.014,146.967,146.989,323,0,0
2025.08.29 07:35:00,146.988,146.988,146.915,146.936,313,0,0
2025.08.29 07:40:00,146.936,146.937,146.917,146.937,200,0,0
2025.08.29 07:45:00,146.938,146.960,146.932,146.952,225,0,0
2025.08.29 07:50:00,146.951,146.968,146.929,146.942,227,0,0
2025.08.29 07:55:00,146.941,146.945,146.904,146.904,301,0,0
2025.08.29 08:00:00,146.904,146.941,146.903,146.940,287,0,0
2025.08.29 08:05:00,146.941,146.960,146.926,146.935,277,0,0
2025.08.29 08:10:00,146.936,146.964,146.929,146.954,239,0,0
2025.08.29 08:15:00,146.957,147.001,146.954,146.976,201,0,0
2025.08.29 08:20:00,146.975,146.982,146.969,146.975,215,0,0
2025.08.29 08:25:00,146.973,146.977,146.923,146.969,268,0,0
2025.08.29 08:30:00,146.970,146.989,146.965,146.981,231,0,0
2025.08.29 08:35:00,146.980,147.005,146.978,147.004,258,0,0
2025.08.29 08:40:00,146.999,147.026,146.995,147.002,282,0,0
2025.08.29 08:45:00,147.001,147.014,146.967,146.996,226,0,0
2025.08.29 08:50:00,146.994,147.012,146.986,147.005,294,5,0
2025.08.29 08:55:00,147.004,147.022,146.993,147.011,306,6,0
2025.08.29 09:00:00,147.010,147.032,146.961,146.974,436,0,0
2025.08.29 09:05:00,146.975,147.048,146.959,147.030,392,0,0
2025.08.29 09:10:00,147.029,147.040,147.009,147.016,362,0,0
2025.08.29 09:15:00,147.015,147.016,146.984,146.996,365,0,0
2025.08.29 09:20:00,146.996,147.023,146.960,147.022,365,0,0
2025.08.29 09:25:00,147.023,147.042,146.994,147.029,411,0,0
2025.08.29 09:30:00,147.028,147.079,147.013,147.062,524,0,0
2025.08.29 09:35:00,147.065,147.101,147.065,147.090,466,0,0
2025.08.29 09:40:00,147.091,147.101,147.077,147.092,482,0,0
2025.08.29 09:45:00,147.093,147.121,147.081,147.114,586,0,0
2025.08.29 09:50:00,147.113,147.156,147.112,147.155,443,0,0
2025.08.29 09:55:00,147.159,147.163,147.146,147.161,391,0,0
2025.08.29 10:00:00,147.158,147.182,147.144,147.178,598,0,0
2025.08.29 10:05:00,147.179,147.182,147.139,147.154,503,0,0
2025.08.29 10:10:00,147.154,147.167,147.121,147.134,507,0,0
2025.08.29 10:15:00,147.133,147.162,147.106,147.144,609,0,0
2025.08.29 10:20:00,147.145,147.200,147.144,147.163,538,0,0
2025.08.29 10:25:00,147.162,147.170,147.124,147.124,558,0,0
2025.08.29 10:30:00,147.125,147.125,147.038,147.075,752,0,0
2025.08.29 10:35:00,147.076,147.077,147.039,147.039,645,0,0
2025.08.29 10:40:00,147.039,147.065,147.022,147.028,471,0,0
2025.08.29 10:45:00,147.027,147.073,147.013,147.070,574,0,0
2025.08.29 10:50:00,147.071,147.102,146.999,147.015,581,0,0
2025.08.29 10:55:00,147.016,147.031,146.959,147.012,622,0,0
2025.08.29 11:00:00,147.010,147.010,146.951,146.965,693,0,0
2025.08.29 11:05:00,146.964,147.031,146.949,147.001,727,0,0
2025.08.29 11:10:00,146.998,147.024,146.955,146.993,605,0,0
2025.08.29 11:15:00,146.991,147.003,146.974,146.996,544,0,0
2025.08.29 11:20:00,146.995,147.016,146.981,147.007,507,0,0
2025.08.29 11:25:00,147.008,147.010,146.950,146.955,423,0,0
2025.08.29 11:30:00,146.956,146.956,146.882,146.897,756,0,0
2025.08.29 11:35:00,146.896,146.899,146.867,146.889,423,0,0
2025.08.29 11:40:00,146.889,146.918,146.885,146.888,453,0,0
2025.08.29 11:45:00,146.885,146.917,146.867,146.912,513,0,0
