datetime,open,high,low,close,tick_volume,spread_points,real_volume
2024.04.10 00:00:00,151.697,153.243,151.681,153.139,110624,0,0
2024.04.11 00:00:00,153.086,153.318,152.758,153.262,134030,0,0
2024.04.12 00:00:00,153.216,153.384,152.591,153.241,127772,0,0
2024.04.15 00:00:00,153.012,154.447,152.938,154.267,146638,0,0
2024.04.16 00:00:00,154.267,154.788,153.892,154.694,142963,0,0
2024.04.17 00:00:00,154.694,154.733,154.158,154.378,119519,0,0
2024.04.18 00:00:00,154.378,154.410,153.949,154.282,31617,1,0
2024.04.22 00:00:00,154.554,154.852,154.422,154.841,94212,0,0
2024.04.23 00:00:00,154.841,154.874,154.552,154.826,105796,0,0
2024.04.24 00:00:00,154.827,155.375,154.730,155.341,94780,0,0
2024.04.25 00:00:00,155.318,155.748,155.196,155.647,122602,0,0
2024.04.26 00:00:00,155.647,158.441,154.963,158.342,142024,0,0
2024.04.29 00:00:00,157.825,160.197,154.510,156.333,232002,0,0
2024.04.30 00:00:00,156.333,157.845,156.056,157.796,114244,0,0
2024.05.01 00:00:00,157.798,157.989,153.010,154.597,124908,0,0
2024.05.02 00:00:00,154.580,156.285,153.056,153.629,182944,0,0
2024.05.03 00:00:00,153.667,153.771,151.857,152.969,148637,0,0
2024.05.06 00:00:00,152.883,154.006,152.766,153.877,90325,0,0
2024.05.07 00:00:00,153.877,154.748,153.854,154.687,92769,0,0
2024.05.08 00:00:00,154.687,155.681,154.539,155.492,84567,0,0
2024.05.09 00:00:00,155.488,155.953,155.153,155.450,84317,0,0
2024.05.10 00:00:00,155.480,155.902,155.265,155.761,76055,0,0
2024.05.13 00:00:00,155.665,156.251,155.503,156.194,76864,0,0
2024.05.14 00:00:00,156.182,156.778,156.129,156.412,76723,0,0
2024.05.15 00:00:00,156.412,156.560,154.692,154.868,123329,0,0
2024.05.16 00:00:00,154.858,155.537,153.595,155.383,138219,0,0
2024.05.17 00:00:00,155.378,155.978,155.248,155.607,86893,0,0
2024.05.20 00:00:00,155.601,156.304,155.495,156.233,77444,0,0
2024.05.21 00:00:00,156.231,156.547,155.843,156.144,92047,0,0
2024.05.22 00:00:00,156.144,156.845,156.103,156.776,84905,0,0
2024.05.23 00:00:00,156.735,157.195,156.517,156.898,103569,0,0
2024.05.24 00:00:00,156.893,157.145,156.822,156.997,73620,0,0
2024.05.27 00:00:00,156.915,156.998,156.662,156.879,47989,0,0
2024.05.28 00:00:00,156.879,157.200,156.580,157.165,77452,0,0
2024.05.29 00:00:00,157.124,157.709,156.896,157.621,83306,0,0
2024.05.30 00:00:00,157.621,157.672,156.370,156.777,112526,0,0
2024.05.31 00:00:00,156.755,157.364,156.559,157.229,123121,0,0
2024.06.03 00:00:00,157.153,157.473,155.949,156.028,112709,0,0
2024.06.04 00:00:00,156.027,156.486,154.533,154.848,157099,0,0
2024.06.05 00:00:00,154.833,156.482,154.773,156.079,125690,0,0
2024.06.06 00:00:00,156.068,156.447,155.349,155.594,121804,0,0
2024.06.07 00:00:00,155.539,157.074,155.118,156.763,131623,0,0
2024.06.10 00:00:00,156.696,157.193,156.591,157.003,91638,0,0
2024.06.11 00:00:00,156.988,157.402,156.805,157.106,84041,0,0
2024.06.12 00:00:00,157.106,157.371,155.719,156.708,129139,0,0
